branch-instructions,branch-misses,bus-cycles,cache-misses,cache-references,cpu-cycles,instructions,ref-cycles,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-stores,branch-load-misses,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,iTLB-load-misses,label
16290,2263,9565,26728,35369,318069,72894,1195500,3254,19335,12102,0,0,0,0,0,0,0,0,0,0
16292,2123,9224,26944,33828,306726,72921,1152750,3251,19340,12094,0,0,0,0,0,0,0,0,0,0
16268,2129,8267,25864,35131,312366,72827,1033375,3213,19315,12095,0,0,0,0,0,0,0,0,0,0
16644,2158,9552,28699,34791,317684,74817,1194000,3346,19900,12479,0,0,0,0,0,0,0,0,0,0
18850,2366,9971,21323,37974,331669,87031,1246500,3836,23504,14484,0,0,0,0,0,0,0,0,0,0
16511,2211,9252,26097,35204,307720,74280,1156250,3273,19669,12342,0,0,0,0,0,0,0,0,0,0
16415,2177,9568,29218,34973,318154,73798,1195875,3267,19452,12177,0,0,0,0,0,0,0,0,0,0
17201,2346,9639,24787,37973,320536,77948,1204625,3310,20672,12911,0,0,0,0,0,0,0,0,0,0
16270,2242,9028,23949,36078,300252,72806,1128500,3199,19313,12088,0,0,0,0,0,0,0,0,0,0
16257,2115,8699,21165,32709,289269,72780,1087500,3089,19305,12080,0,0,0,0,0,0,0,0,0,0
16641,2194,9475,28014,35521,315187,74762,1184500,3365,19896,12478,0,0,0,0,0,0,0,0,0,0
16273,2197,9322,28242,37194,310019,72815,1165250,3204,19314,12092,0,0,0,0,0,0,0,0,0,0
16520,2127,9279,27852,35495,308568,74398,1159750,3259,19677,12351,0,0,0,0,0,0,0,0,0,0
17129,2319,9715,26879,36425,323078,77499,1214500,3560,20782,12813,0,0,0,0,0,0,0,0,0,0
16312,2251,9045,24212,36091,300768,73053,1130750,3239,19379,12131,0,0,0,0,0,0,0,0,0,0
16542,2194,8658,26965,34045,327731,74391,1082250,3207,19693,12366,0,0,0,0,0,0,0,0,0,0
16283,2178,8928,27018,35500,296893,72863,1115875,3305,19324,12103,0,0,0,0,0,0,0,0,0,0
16615,2304,9455,28383,36064,314517,75114,1182000,3281,19773,12410,0,0,0,0,0,0,0,0,0,0
16403,2270,10162,31647,37844,337990,73751,1270375,3212,19441,12177,0,0,0,0,0,0,0,0,0,0
16443,2243,8487,30185,36364,384022,73896,1061000,3259,19474,12199,0,0,0,0,0,0,0,0,0,0
16284,2183,8596,25427,35551,309419,72887,1074375,3260,19331,12099,0,0,0,0,0,0,0,0,0,0
17279,2357,9873,30285,38122,328331,78439,1234000,3388,20905,13079,20703,0,0,0,0,0,0,0,0,0
19949,2612,11003,29761,38350,365905,92582,1375375,3749,24667,14989,0,0,0,0,0,0,0,0,0,0
16269,2210,8948,24250,35900,297630,72819,1118500,3183,19316,12092,0,0,0,0,0,0,0,0,0,0
16281,2142,8866,23636,34522,294841,72832,1108250,3219,19314,12099,0,0,0,0,0,0,0,0,0,0
16282,2170,9232,23612,35055,307043,72872,1153875,3219,19323,12101,0,0,0,0,0,0,0,0,0,0
16474,2173,9179,25656,35918,305243,74158,1147375,3290,19644,12324,0,0,0,0,0,0,0,0,0,0
17047,2227,8915,23417,36228,296483,76962,1114625,3459,20629,12726,0,0,0,0,0,0,0,0,0,0
16432,2265,9031,22045,35829,300277,73848,1128625,3217,19460,12182,0,0,0,0,0,0,0,0,0,0
17439,2369,9637,25720,38248,320516,79863,1204750,3560,21167,13085,0,0,0,0,0,0,0,0,0,0
15332,2431,10398,28376,37900,345879,82466,1300000,3566,21933,13668,23260,0,0,0,0,0,0,0,0,0
19442,2566,10344,29713,38904,344005,87731,1292750,3734,23170,14159,0,0,0,0,0,0,0,0,0,0
17601,2209,9596,23569,35112,485107,79976,1199375,3486,21361,13197,0,0,0,0,0,0,0,0,0,0
17904,2563,11925,32749,43150,432224,81933,1490750,3834,21672,13573,0,0,0,0,0,0,0,0,0,0
16313,2237,9615,26132,35890,319805,72973,1202000,3265,19350,12114,0,0,0,0,0,0,0,0,0,0
16292,2219,8229,24215,35427,321415,72888,1028875,3241,19327,12105,0,0,0,0,0,0,0,0,0,0
16293,2223,8575,25393,35349,317268,72922,1071875,3130,19339,12110,0,0,0,0,0,0,0,0,0,0
16590,2246,7537,26446,37315,361169,74998,942375,3270,19746,12395,0,0,0,0,0,0,0,0,0,0
16278,2235,9067,25567,37324,301488,72850,1133125,3313,19323,12097,0,0,0,0,0,0,0,0,0,0
12667,2080,8834,24688,34007,310908,77814,1104250,3449,20813,13030,21274,0,0,0,0,0,0,0,0,0
16622,2219,9481,27590,34162,315289,75126,1185125,3196,19778,12409,0,0,0,0,0,0,0,0,0,0
16405,2156,9227,26311,34470,306862,73747,1153250,3204,19437,12171,0,0,0,0,0,0,0,0,0,0
17198,2314,6741,24574,36469,412818,77984,842625,3468,20890,12926,0,0,0,0,0,0,0,0,0,0
16629,2124,9276,24772,34407,308420,74727,1159375,3228,19879,12466,0,0,0,0,0,0,0,0,0,0
17011,2247,10068,27331,36347,334823,76812,1258625,3621,20593,12707,0,0,0,0,0,0,0,0,0,0
17106,2267,7632,27175,36420,355096,77509,954250,3515,20784,12825,0,0,0,0,0,0,0,0,0,0
17713,2289,8852,26289,36621,333856,76886,1106875,3407,20535,12816,19255,0,0,0,0,0,0,0,0,0
17265,2353,9197,27459,38103,356062,78031,1149250,3382,20865,13027,0,0,0,0,0,0,0,0,0,0
16414,2153,9412,25837,33902,313018,73779,1176375,3154,19445,12182,0,0,0,0,0,0,0,0,0,0
16294,2140,8829,24038,35367,293629,72918,1103250,3225,19340,12100,0,0,0,0,0,0,0,0,0,0
729087,25173,44230,90499,302217,5792273,4697580,5529125,71554,1279168,670962,200761,0,0,0,0,0,0,0,0,0
16411,2274,9507,27286,36113,316096,73770,1188125,3197,19440,12178,0,0,0,0,0,0,0,0,0,0
16398,2296,9732,28544,36788,323624,73726,1216500,3214,19434,12171,0,0,0,0,0,0,0,0,0,0
9714,2358,9719,25676,38742,323241,80082,1215125,3536,21413,13334,24837,0,0,0,0,0,0,0,0,0
16429,2109,8758,20327,35073,291324,73842,1095000,3277,19465,12180,0,0,0,0,0,0,0,0,0,0
16284,2214,9000,28250,35936,299263,72881,1124625,3128,19328,12097,0,0,0,0,0,0,0,0,0,0
17129,2270,9343,24348,36514,314538,77560,1167875,3498,20553,12845,0,0,0,0,0,0,0,0,0,0
16308,2199,8753,23971,34168,291086,72958,1094250,3170,19350,12107,0,0,0,0,0,0,0,0,0,0
16403,2203,9427,27907,35164,313449,73755,1178250,3152,19443,12163,0,0,0,0,0,0,0,0,0,0
16299,2105,7316,22293,35863,379702,72919,914500,3330,19335,12097,0,0,0,0,0,0,0,0,0,0
16269,2183,9425,27063,35674,313421,72831,1178375,3160,19317,12096,0,0,0,0,0,0,0,0,0,0
4181268,38871,77612,103393,395908,13169603,16516044,9701500,99994,3569421,1759640,0,0,0,0,0,0,0,0,0,0
17056,2170,9696,28827,34594,322519,77317,1212625,3450,20619,12731,0,0,0,0,0,0,0,0,0,0
16260,2130,7323,25532,36481,351023,72779,915500,3295,19300,12091,0,0,0,0,0,0,0,0,0,0
16287,2156,9370,24778,35793,311554,72885,1171125,3238,19329,12099,0,0,0,0,0,0,0,0,0,0
16881,2298,9404,27200,35691,312775,76125,1175625,3181,20321,12702,0,0,0,0,0,0,0,0,0,0
16933,2327,9917,29004,37528,329749,76368,1239250,3382,20377,12728,0,0,0,0,0,0,0,0,0,0
16922,2290,8089,28766,36571,375499,76719,1010875,3349,20155,12663,0,0,0,0,0,0,0,0,0,0
16301,1977,8429,25604,34021,328900,72939,1053250,3186,19340,12115,0,0,0,0,0,0,0,0,0,0
16268,2105,9078,28728,34829,301915,72799,1135000,3195,19309,12092,0,0,0,0,0,0,0,0,0,0
11611,2226,7180,24490,36471,390072,77127,897250,3502,20587,12857,29796,0,0,0,0,0,0,0,0,0
16621,2142,9219,27930,33457,306528,75117,1152000,3117,19777,12413,0,0,0,0,0,0,0,0,0,0
16383,2232,9087,24131,36165,302216,73658,1136000,3262,19417,12162,0,0,0,0,0,0,0,0,0,0
17402,2297,9057,25852,37927,343750,78422,1132250,3540,20916,13107,20938,0,0,0,0,0,0,0,0,0
16248,2163,9106,28529,36465,302848,72736,1138125,3184,19298,12080,0,0,0,0,0,0,0,0,0,0
17621,2236,9660,25862,35399,321281,80536,1208125,3418,21407,13371,0,0,0,0,0,0,0,0,0,0
16577,2202,9178,25141,36680,343905,74817,1147000,3203,19598,12279,0,0,0,0,0,0,0,0,0,0
20750,2582,10614,26496,37444,352917,94523,1326625,3890,25122,15315,0,0,0,0,0,0,0,0,0,0
16967,2183,7334,25146,35514,381566,76524,916375,3486,20541,12657,0,0,0,0,0,0,0,0,0,0
16281,2191,9237,27598,35210,337113,72876,1154625,3210,19331,12089,0,0,0,0,0,0,0,0,0,0
18874,2412,8850,23724,39245,364871,85989,1106000,3616,22984,14073,0,0,0,0,0,0,0,0,0,0
16381,2083,8489,23838,33934,282232,73642,1061000,3168,19414,12167,0,0,0,0,0,0,0,0,0,0
16375,2242,9457,27353,37428,318505,73644,1182375,3190,19416,12161,0,0,0,0,0,0,0,0,0,0
17604,2377,9724,25690,36368,323293,80028,1215125,3415,21291,13127,0,0,0,0,0,0,0,0,0,0
16386,2279,9491,26404,36111,315593,73657,1186250,3289,19422,12161,0,0,0,0,0,0,0,0,0,0
16288,2202,9301,27290,35176,309337,72903,1163000,3177,19330,12110,0,0,0,0,0,0,0,0,0,0
17014,2067,9298,25004,34739,309119,76745,1161875,3408,20584,12693,0,0,0,0,0,0,0,0,0,0
16363,2129,9249,26747,35457,307531,73357,1156000,3238,19389,12155,0,0,0,0,0,0,0,0,0,0
16518,2188,8693,21069,35026,292296,74583,1086250,3209,19538,12250,0,0,0,0,0,0,0,0,0,0
16429,2240,9325,27656,35767,310087,73835,1165375,3279,19457,12187,0,0,0,0,0,0,0,0,0,0
16262,2144,9612,28754,35414,319516,72782,1200875,3299,19305,12079,0,0,0,0,0,0,0,0,0,0
15957,2340,9156,22148,36396,304436,77457,1144125,3380,20683,12913,22680,0,0,0,0,0,0,0,0,0
16303,2147,8961,24886,34253,298113,72944,1120375,3245,19340,12109,0,0,0,0,0,0,0,0,0,0
17555,2321,8233,28736,38734,425730,78460,1029250,3510,20910,13085,11370,0,0,0,0,0,0,0,0,0
16280,2221,9717,28091,37877,323149,72863,1214750,3338,19325,12096,0,0,0,0,0,0,0,0,0,0
16286,2142,8991,27271,35938,298965,72890,1123500,3235,19332,12100,0,0,0,0,0,0,0,0,0,0
17043,2365,10071,27452,38577,334978,78638,1259375,3535,20943,13114,24603,0,0,0,0,0,0,0,0,0
16325,2251,6923,26514,36591,395655,73016,865125,3403,19358,12120,0,0,0,0,0,0,0,0,0,0
16347,2263,9062,24761,35444,301312,73106,1132625,3309,19374,12138,0,0,0,0,0,0,0,0,0,0
16300,2271,8194,27444,36792,387759,72948,1024500,3327,19343,12110,0,0,0,0,0,0,0,0,0,0
16296,2292,9303,26017,34851,309429,72902,1162875,3244,19330,12111,0,0,0,0,0,0,0,0,0,0
16723,2147,9004,23400,35486,299433,75914,1125625,3218,19865,12483,0,0,0,0,0,0,0,0,0,0
16311,2240,7343,27771,35581,350998,72963,918250,3366,19347,12114,0,0,0,0,0,0,0,0,0,0
16304,2159,9400,25095,34803,312538,72949,1174750,3168,19341,12114,0,0,0,0,0,0,0,0,0,0
16889,2319,8711,27298,37672,371649,79728,1088500,3452,21290,13338,22875,0,0,0,0,0,0,0,0,0
16711,2245,8920,27423,36659,337577,75161,1115250,3498,19981,12531,0,0,0,0,0,0,0,0,0,0
16283,2057,8143,23818,34163,305450,72871,1018125,3272,19326,12109,0,0,0,0,0,0,0,0,0,0
16581,2272,9130,23968,36669,303678,76608,1141500,3346,20459,12782,24293,0,0,0,0,0,0,0,0,0
16289,2145,8380,28130,35199,402012,72887,1047500,3387,19326,12114,0,0,0,0,0,0,0,0,0,0
16551,2197,8902,22822,36273,308329,74699,1113000,3191,19570,12260,0,0,0,0,0,0,0,0,0,0
16040,2430,8920,27794,38263,336350,79847,1114875,3457,21195,13307,35028,0,0,0,0,0,0,0,0,0
16764,2246,9295,28024,36092,309009,76086,1161375,3275,19909,12497,0,0,0,0,0,0,0,0,0,0
16509,2227,8682,24461,35425,288735,74266,1084875,3237,19668,12342,0,0,0,0,0,0,0,0,0,0
16862,2316,9493,26284,36328,315692,75973,1186625,3452,20232,12715,0,0,0,0,0,0,0,0,0,0
16297,2108,8512,25351,33780,305759,72934,1064000,3249,19345,12103,0,0,0,0,0,0,0,0,0,0
16286,2278,8589,22559,35073,288895,72886,1074000,3232,19333,12094,0,0,0,0,0,0,0,0,0,0
16350,2101,7345,24803,35573,358632,73197,917875,3325,19408,12156,0,0,0,0,0,0,0,0,0,0
16434,2198,9650,29364,36531,320909,73857,1206000,3295,19463,12191,0,0,0,0,0,0,0,0,0,0
16619,2255,7436,23983,35487,347183,75107,929000,3261,19769,12413,0,0,0,0,0,0,0,0,0,0
16495,2242,9589,25926,36187,318901,74230,1198375,3336,19660,12346,0,0,0,0,0,0,0,0,0,0
16652,2179,6913,24659,37267,384911,74776,863875,3365,19883,12487,0,0,0,0,0,0,0,0,0,0
20267,2568,10895,27768,37613,362358,92994,1362250,3809,25064,15323,23137,0,0,0,0,0,0,0,0,0
17836,2471,9776,24625,39142,325068,81457,1221625,3530,21932,13611,0,0,0,0,0,0,0,0,0,0
16944,2197,9546,29520,34373,317504,76381,1193500,3396,20383,12726,0,0,0,0,0,0,0,0,0,0
16979,2197,9177,27989,36460,327048,76584,1147000,3388,20436,12756,0,0,0,0,0,0,0,0,0,0
16610,2215,9069,25846,34808,301548,75070,1133500,3258,19757,12420,0,0,0,0,0,0,0,0,0,0
16504,2282,9288,26626,36082,308926,74244,1160875,3183,19663,12339,0,0,0,0,0,0,0,0,0,0
16632,2309,9095,24414,36873,302459,75172,1136875,3214,19786,12424,0,0,0,0,0,0,0,0,0,0
16260,2120,9265,28294,35565,308147,72784,1158625,3281,19307,12091,0,0,0,0,0,0,0,0,0,0
17249,2306,9303,27299,36951,309450,77084,1163125,3404,20580,12850,6962,0,0,0,0,0,0,0,0,0
17325,2330,9864,28221,36400,328116,79074,1233250,3405,21051,13036,0,0,0,0,0,0,0,0,0,0
16279,2043,9694,27828,34594,322444,72857,1211875,3164,19325,12094,0,0,0,0,0,0,0,0,0,0
16281,2012,8132,24702,33622,308718,72834,1016375,3217,19316,12097,0,0,0,0,0,0,0,0,0,0
22496,2696,11453,30154,39513,380890,102416,1431750,4056,26743,16271,0,0,0,0,0,0,0,0,0,0
16259,2107,8892,23008,33273,295774,72771,1111875,3240,19303,12082,0,0,0,0,0,0,0,0,0,0
16279,2220,9598,28160,35765,319228,72845,1199625,3178,19319,12095,0,0,0,0,0,0,0,0,0,0
16327,2265,9629,25990,37334,320183,73046,1203500,3373,19365,12130,0,0,0,0,0,0,0,0,0,0
17168,2271,9549,28875,35416,317545,77828,1193375,3334,20634,12976,0,0,0,0,0,0,0,0,0,0
16390,2197,9130,26779,35272,303615,73692,1141125,3217,19430,12160,0,0,0,0,0,0,0,0,0,0
17561,2203,8605,22853,34632,311040,80150,1075500,3415,21455,13256,0,0,0,0,0,0,0,0,0,0
16298,2211,10223,30628,37355,339926,72931,1277875,3184,19340,12116,0,0,0,0,0,0,0,0,0,0
17517,2428,9468,21442,38108,314830,80135,1183500,3532,21411,13436,23489,0,0,0,0,0,0,0,0,0
16443,2245,8738,25815,36445,314611,73892,1092500,3264,19470,12196,0,0,0,0,0,0,0,0,0,0
16506,2230,8721,29383,35944,343566,74277,1090125,3333,19672,12343,0,0,0,0,0,0,0,0,0,0
16295,1970,8088,26327,33961,336654,72923,1010750,3357,19339,12110,0,0,0,0,0,0,0,0,0,0
16288,2277,9366,26131,35212,311490,72890,1170875,3264,19334,12097,0,0,0,0,0,0,0,0,0,0
16299,2241,9336,26101,34977,310441,72930,1166875,3266,19341,12112,0,0,0,0,0,0,0,0,0,0
17132,2355,9555,27942,38217,317739,77966,1194250,3573,20675,12914,13300,0,0,0,0,0,0,0,0,0
16395,2287,9468,27540,36409,314901,73693,1183500,3232,19423,12166,0,0,0,0,0,0,0,0,0,0
16706,2104,8580,24857,34243,316118,75588,1072250,3324,19989,12582,0,0,0,0,0,0,0,0,0,0
16396,2174,9303,26981,34658,309483,73702,1163250,3213,19426,12164,0,0,0,0,0,0,0,0,0,0
16503,2171,8795,23894,34430,292423,74242,1099375,3262,19661,12336,0,0,0,0,0,0,0,0,0,0
17158,2327,9944,30404,35997,330806,77786,1243500,3277,20612,12967,0,0,0,0,0,0,0,0,0,0
16652,2247,9047,25124,35999,300862,74891,1131125,3390,19905,12495,0,0,0,0,0,0,0,0,0,0
16631,2185,8697,21167,34563,289189,75147,1086750,3298,19781,12422,0,0,0,0,0,0,0,0,0,0
16612,2300,10010,26010,36272,332894,75098,1251250,3315,19775,12412,0,0,0,0,0,0,0,0,0,0
16444,2207,8094,25264,36036,341796,73894,1011875,3265,19471,12192,0,0,0,0,0,0,0,0,0,0
17001,2261,9008,25211,36078,333951,76734,1126375,3562,20494,12806,20401,0,0,0,0,0,0,0,0,0
16532,2277,8934,28450,36676,316798,74624,1116750,3271,19547,12254,0,0,0,0,0,0,0,0,0,0
16286,2239,9532,27813,35966,316975,72858,1191500,3164,19324,12103,0,0,0,0,0,0,0,0,0,0
837000,24428,37746,87986,293097,5568496,4720552,4718000,71816,1281119,673086,173380,0,0,0,0,0,0,0,0,0
18033,2355,9799,27213,37470,343780,81152,1224750,3745,21887,13483,21374,0,0,0,0,0,0,0,0,0
16305,2181,9230,28302,35320,306874,72941,1153500,3268,19343,12118,0,0,0,0,0,0,0,0,0,0
16413,2257,6893,21685,36366,426767,73783,861625,3264,19451,12174,0,0,0,0,0,0,0,0,0,0
16295,2164,9431,30610,35400,313642,72921,1179000,3309,19332,12104,0,0,0,0,0,0,0,0,0,0
16292,2208,9450,27612,36338,321650,72897,1181750,3201,19330,12109,0,0,0,0,0,0,0,0,0,0
16265,2193,6538,27132,35861,388144,72812,817250,3269,19312,12088,0,0,0,0,0,0,0,0,0,0
16418,2115,8908,26045,33744,296230,73801,1113750,3221,19450,12184,0,0,0,0,0,0,0,0,0,0
16276,2306,9129,29800,36514,321796,72852,1141125,3333,19327,12084,0,0,0,0,0,0,0,0,0,0
16504,2188,9326,26978,36344,310156,74253,1165500,3274,19664,12335,0,0,0,0,0,0,0,0,0,0
16588,2353,9911,28631,37866,329553,79092,1238500,3540,21140,13176,22240,0,0,0,0,0,0,0,0,0
16318,2183,9019,25678,35741,300036,73011,1127875,3229,19358,12123,0,0,0,0,0,0,0,0,0,0
16606,2246,8982,23376,35464,298687,74252,1122625,3206,19644,12275,0,0,0,0,0,0,0,0,0,0
16285,2167,9117,27095,34196,331060,72884,1139875,3183,19332,12103,0,0,0,0,0,0,0,0,0,0
16278,2253,8850,25834,34815,314000,72843,1106000,3056,19324,12096,0,0,0,0,0,0,0,0,0,0
16535,2217,8109,25971,36786,395126,74414,1013625,3382,19700,12375,0,0,0,0,0,0,0,0,0,0
16406,2235,7007,28535,36002,437551,73752,875750,3233,19438,12170,0,0,0,0,0,0,0,0,0,0
17184,2361,9568,26082,36404,318227,78077,1196125,3527,20823,12853,0,0,0,0,0,0,0,0,0,0
18041,2302,8087,28634,38251,402943,77778,1011125,3494,20803,13011,20044,0,0,0,0,0,0,0,0,0
17212,2384,9783,26987,37407,325330,78203,1222875,3439,20856,12875,0,0,0,0,0,0,0,0,0,0
16673,2194,9226,24794,35891,330824,76921,1153625,3403,20535,12825,22724,0,0,0,0,0,0,0,0,0
16474,2165,7733,25615,36444,369675,74143,966500,3328,19637,12330,0,0,0,0,0,0,0,0,0,0
16408,2265,9094,25687,35615,302478,73757,1137125,3214,19438,12181,0,0,0,0,0,0,0,0,0,0
16776,2314,9040,30985,37045,342565,75777,1129750,3377,20021,12575,0,0,0,0,0,0,0,0,0,0
16292,2237,9035,27711,36641,343987,72906,1129125,3288,19332,12102,0,0,0,0,0,0,0,0,0,0
16325,2195,9053,24386,36342,301130,73052,1131875,3340,19367,12126,0,0,0,0,0,0,0,0,0,0
16529,2224,9311,28558,36557,309811,74643,1164625,3228,19557,12248,0,0,0,0,0,0,0,0,0,0
16296,2047,9645,26367,34162,320703,72900,1205375,3264,19332,12111,0,0,0,0,0,0,0,0,0,0
16285,2193,9360,23293,35919,311351,72873,1170500,3226,19329,12096,0,0,0,0,0,0,0,0,0,0
16651,2309,9612,27005,35888,322895,74855,1201750,3327,19905,12492,0,0,0,0,0,0,0,0,0,0
16271,2165,9070,26623,35963,301577,72823,1133500,3271,19316,12088,0,0,0,0,0,0,0,0,0,0
16520,2141,9285,25518,34540,308704,74594,1160625,3302,19543,12249,0,0,0,0,0,0,0,0,0,0
17352,2302,8812,26563,36727,333023,79277,1101375,3231,21108,13070,0,0,0,0,0,0,0,0,0,0
17044,2270,7173,25603,37114,432805,77233,896875,3384,20482,12791,0,0,0,0,0,0,0,0,0,0
16287,2067,9396,27121,35397,312503,72879,1174625,3207,19322,12106,0,0,0,0,0,0,0,0,0,0
17595,2300,9034,22714,36640,300509,80049,1129750,3494,21401,13281,0,0,0,0,0,0,0,0,0,0
16391,2229,9167,24806,35351,304812,73706,1145750,3264,19430,12163,0,0,0,0,0,0,0,0,0,0
17137,2269,9254,25285,36080,307726,77700,1156500,3406,20703,12795,0,0,0,0,0,0,0,0,0,0
16296,2132,7067,27141,35338,390776,72913,883125,3239,19335,12106,0,0,0,0,0,0,0,0,0,0
16300,2161,8664,27242,34400,313664,72951,1083125,3140,19346,12106,0,0,0,0,0,0,0,0,0,0
16490,2198,8618,27421,37670,366504,74224,1077125,3193,19656,12338,0,0,0,0,0,0,0,0,0,0
17096,2228,8795,22358,34124,292503,77406,1099625,3534,20745,12813,0,0,0,0,0,0,0,0,0,0
17203,2338,7470,21267,37260,378606,78049,934000,3471,20809,12844,0,0,0,0,0,0,0,0,0,0
17009,2270,8251,26064,36206,416125,76846,1031625,3384,20594,12721,0,0,0,0,0,0,0,0,0,0
16375,2182,9435,24750,34494,313754,73532,1179500,3252,19402,12159,0,0,0,0,0,0,0,0,0,0
16655,2225,6351,21172,36211,380164,74908,793750,3477,19917,12515,0,0,0,0,0,0,0,0,0,0
16275,2118,8990,24931,35090,298908,72839,1123500,3299,19312,12102,0,0,0,0,0,0,0,0,0,0
16584,2251,9402,27939,36703,312731,74861,1175375,3496,19607,12274,0,0,0,0,0,0,0,0,0,0
16431,2151,9402,26952,33862,312731,73859,1175500,3183,19467,12179,0,0,0,0,0,0,0,0,0,0
16263,2151,6882,24834,35175,398973,72778,860375,3223,19308,12082,0,0,0,0,0,0,0,0,0,0
16544,2063,9691,29794,35207,326661,74689,1211500,3264,19570,12253,0,0,0,0,0,0,0,0,0,0
16280,2124,8155,28300,36474,363689,72853,1019250,3160,19323,12104,0,0,0,0,0,0,0,0,0,0
16419,2215,9066,23907,34181,301485,73813,1133375,3196,19455,12177,0,0,0,0,0,0,0,0,0,0
17562,2285,9341,25797,35207,310582,79421,1167375,3460,21049,13230,0,0,0,0,0,0,0,0,0,0
16301,2048,9119,27271,33934,303307,72945,1140000,3184,19345,12102,0,0,0,0,0,0,0,0,0,0
16278,2210,9008,25505,36004,336899,72830,1125875,3314,19316,12097,0,0,0,0,0,0,0,0,0,0
20011,2735,11154,29787,41114,370919,94650,1394250,4031,25498,15586,23528,0,0,0,0,0,0,0,0,0
16276,2195,8908,26517,36501,315430,72854,1113125,3212,19325,12086,0,0,0,0,0,0,0,0,0,0
17260,2332,9704,27344,36543,322651,78427,1212625,3410,20939,13129,0,0,0,0,0,0,0,0,0,0
16282,2160,7707,25219,36266,377354,72869,963250,3204,19328,12093,0,0,0,0,0,0,0,0,0,0
16333,2346,9755,25363,35739,324520,79196,1220125,3460,21194,13250,22659,0,0,0,0,0,0,0,0,0
