branch-instructions,branch-misses,bus-cycles,cache-misses,cache-references,cpu-cycles,instructions,ref-cycles,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-stores,branch-load-misses,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,iTLB-load-misses,label
16261,2096,9166,26604,34730,304719,72774,1146000,3288,19305,12082,0,0,0,0,0,0,0,0,0,1
21686964,33807,25640571,15875696,110491698,4579708566,1097004109,3165151004,43358536,156179256,143850402,732638,33556471,279190,61401,5248,146216159,664,138587158,16145,1
15846283,296995,2382364,672238,4210997,84532877,101054032,296928125,2049552,28257299,16132258,8059896,319107,181767,302650,11790,0,0,0,0,1
16879,2048,6995,26953,34569,399827,76483,874375,3428,20100,12621,0,0,0,0,0,0,0,0,0,1
16298,2121,9010,26898,33833,299637,72935,1126250,3160,19339,12118,0,0,0,0,0,0,0,0,0,1
9923800499,41811631,213299660,11676619,1045728397,38682418143,46350752227,26631174160,668725438,10023893682,6009644058,622885324,64836992,35910511,41605224,686342,10294710308,83237,6258905434,28324431,1
6970852579,36821351,116668154,2011791,133947720,21667660897,30226366334,14578202898,295863771,7889248046,5142805794,441450484,10943975,23993454,36648356,67902,8045973665,21990,5257715754,23670489,1
16481,2142,7018,22810,34959,359770,74141,877250,3278,19635,12334,0,0,0,0,0,0,0,0,0,1
30522,4109,12203,52387,66765,895210,143273,1525375,5886,37853,23668,0,0,0,0,0,0,0,0,0,1
16270,2180,9356,27087,35507,311089,72812,1169375,3201,19309,12095,0,0,0,0,0,0,0,0,0,1
32232,4421,18283,52476,71082,611811,153935,2285500,6028,40640,25365,0,0,0,0,0,0,0,0,0,1
16413,2177,8834,21501,34744,298402,73766,1104625,3185,19441,12178,0,0,0,0,0,0,0,0,0,1
51722,5724,23725,65000,93983,816352,254277,2965750,9820,69093,42278,0,0,0,0,0,0,0,0,0,1
20638,2616,10983,29398,39572,365257,92470,1373000,3843,24720,15098,24351,0,0,0,0,0,0,0,0,1
995471300,178726,191483959,164140,2135518,33156006140,115948892041,23934143664,954020,7692878740,2198179380,2768666,192477,98981,229358,7656,7748845670,9978,2213546782,325671,1
18253,2407,10214,28053,38495,339745,83020,1276625,3681,22401,13861,21409,0,0,0,0,0,0,0,0,1
1148298,40574,269714,176884,470746,9560274,11758868,34511875,217011,3162244,1858548,953836,33032,20068,43018,0,0,0,0,0,1
16549,2111,9052,25403,35012,301007,74706,1131250,3118,19569,12262,0,0,0,0,0,0,0,0,0,1
7526282,321152,1413602,851771,3713375,47225946,46118630,177509875,1006087,12300275,6980946,1726901,225323,310754,355456,0,0,0,0,0,1
59331,3424,11789,36534,56673,721158,301597,1473625,6839,83900,45869,0,0,0,0,0,0,0,0,0,1
30390,3121,8873,32935,50863,534151,147828,1108875,4755,40692,24567,0,0,0,0,0,0,0,0,0,1
50318,4528,15270,48113,64752,680670,162540,1909000,5923,42777,27330,36761,0,0,0,0,0,0,0,0,1
16270,2164,9162,26640,34509,304718,72814,1145250,3295,19312,12085,0,0,0,0,0,0,0,0,0,1
29966,3232,10965,31147,52525,526223,145482,1370500,4806,39957,24634,0,0,0,0,0,0,0,0,0,1
31087,4137,16177,50051,68417,589877,146057,2022125,6021,38823,24406,0,0,0,0,0,0,0,0,0,1
16291,2195,9259,27098,35494,307930,72913,1157250,3372,19337,12097,0,0,0,0,0,0,0,0,0,1
13367155,233432,1610034,494772,6550210,178408868,321098475,201535540,3288648,116016498,46851842,3052714,222067,93873,273061,1802,155854062,447,53062862,0,1
16824,2161,9417,26814,35620,313179,76491,1177125,3255,20114,12658,0,0,0,0,0,0,0,0,0,1
18431,2406,9971,28740,37851,331524,82112,1246125,3405,21703,13649,0,0,0,0,0,0,0,0,0,1
1083634777,1793091,11078415,3103852,12932160,1789169818,4736754986,1385841116,10731982,407618970,938012969,35269209,825363,2053442,1701818,25846,455148818,2063,1091701076,641205,1
32705,4349,17127,46524,67853,569570,152578,2140750,5869,40247,24799,0,0,0,0,0,0,0,0,0,1
6997378512,36834403,116840412,1794627,130443732,21761002729,30439875381,14602349081,286169237,7957946366,5192181168,451326073,10199331,20332628,37164238,45505,8091028098,9522,5280379605,24286071,1
17151,2162,9518,27007,35914,316459,77945,1189625,3495,20796,12838,0,0,0,0,0,0,0,0,0,1
30750,4055,16848,48787,65612,560249,144805,2106125,5775,38209,24454,0,0,0,0,0,0,0,0,0,1
51668,7897,32354,103861,140601,1136904,270808,4043750,11745,73490,43755,0,0,0,0,0,0,0,0,0,1
9906164,199945,1575529,631011,2231158,63970572,87571648,196454607,1718514,23627690,13698664,6562015,228311,138347,271620,10585,18242289,598,10799927,139153,1
16274,2233,9386,27367,35998,312114,72845,1173375,3269,19323,12093,0,0,0,0,0,0,0,0,0,1
22298,2809,11457,29793,40536,380957,102652,1431875,4283,27358,16859,0,0,0,0,0,0,0,0,0,1
17181,2303,9387,28103,37553,312129,77991,1173250,3527,20778,12841,0,0,0,0,0,0,0,0,0,1
16897,2168,9417,28914,34858,313118,76194,1176750,3249,20338,12699,0,0,0,0,0,0,0,0,0,1
16408,2112,9051,26996,34122,301064,73750,1131750,3287,19439,12175,0,0,0,0,0,0,0,0,0,1
17351,2432,9040,26474,37651,344922,78872,1130000,3511,21144,13050,0,0,0,0,0,0,0,0,0,1
725915,62972,245127,256268,1389779,18905472,8302372,30640625,315226,1830493,1103677,0,0,0,0,0,0,0,0,0,1
19486,2559,10311,27497,37743,342877,89821,1288750,3718,23929,14680,0,0,0,0,0,0,0,0,0,1
51341,5604,23334,67150,91357,795786,252408,2916750,9720,68785,41793,0,0,0,0,0,0,0,0,0,1
16301,2237,9502,27680,35299,330831,72941,1187375,3151,19343,12114,0,0,0,0,0,0,0,0,0,1
16324,2109,9066,25932,33017,301466,73029,1133125,3229,19363,12121,0,0,0,0,0,0,0,0,0,1
16399,2159,9774,28784,35466,324972,73727,1221750,3157,19435,12177,0,0,0,0,0,0,0,0,0,1
39972,3045,10324,30410,50662,549316,208017,1290250,5156,56630,34073,0,0,0,0,0,0,0,0,0,1
16974,2278,9782,27682,36759,325306,76556,1222750,3320,20423,12748,0,0,0,0,0,0,0,0,0,1
17671,2272,7642,28736,36018,414863,80116,955375,3487,21161,13212,0,0,0,0,0,0,0,0,0,1
16280,2147,8356,26674,34621,310022,72853,1044125,3147,19322,12098,0,0,0,0,0,0,0,0,0,1
700267581,9784779,681135390,410147362,3066631565,124284631911,40130897135,85096675279,1147419949,5293882198,4906926363,30001128,916004551,11736015,11199571,133019,5017812562,67740,4687149070,695324,1
16813690,230428,1440637,618235,3439823,73983032,89104927,178961560,1773498,25395170,14481234,7755775,290603,150831,328174,7200,31801727,672,20012278,270069,1
12744630658,107525573,225981297,92865,472724621,42080825807,57886721292,28252458888,119496176,16810909992,10285208960,1742623,36634002,124265297,107416481,99766,16797331310,1348,10281057130,75543940,1
16580,2111,8724,22771,34122,290167,74847,1090500,3293,19603,12276,0,0,0,0,0,0,0,0,0,1
16273,2176,8625,24819,34808,320041,72820,1078000,3196,19314,12090,0,0,0,0,0,0,0,0,0,1
16619,2101,8813,26070,34891,314192,75115,1101625,3212,19776,12406,0,0,0,0,0,0,0,0,0,1
31205,3305,11301,33222,55734,564913,151269,1412625,5200,41927,25768,0,0,0,0,0,0,0,0,0,1
8371339,172940,1290323,636900,2693425,57637027,70630654,161286000,1422078,19658504,11387701,5818947,235355,81759,186636,0,0,0,0,0,1
30607,4053,16604,50076,67079,555634,143877,2075750,5878,37949,24265,0,0,0,0,0,0,0,0,0,1
16407,2249,9812,30708,36484,326384,73755,1226750,3257,19443,12173,0,0,0,0,0,0,0,0,0,1
16675,2343,9425,28435,38141,313502,75007,1178250,3335,19935,12504,0,0,0,0,0,0,0,0,0,1
17729,2236,10249,31223,37460,340800,81201,1280875,3505,21655,13697,0,0,0,0,0,0,0,0,0,1
16884,2284,8946,18988,35802,300733,76281,1118125,3340,20263,12753,0,0,0,0,0,0,0,0,0,1
16277,2275,9347,27900,35690,310738,72835,1167875,3254,19317,12096,0,0,0,0,0,0,0,0,0,1
17282,2355,9740,30353,37309,323939,78611,1218000,3475,21094,13007,0,0,0,0,0,0,0,0,0,1
16296,2182,9677,27871,36928,321830,72913,1209750,3210,19333,12101,0,0,0,0,0,0,0,0,0,1
17111,2183,9418,24399,35014,477966,77131,1177125,3371,20347,12763,0,0,0,0,0,0,0,0,0,1
16805,2160,10132,26737,34485,557505,75497,1266625,3204,19838,12424,0,0,0,0,0,0,0,0,0,1
11032062,204003,1540594,631568,2484346,51534462,64933641,191585375,1307276,17458702,10181097,5212564,201519,100597,235800,9399,0,0,0,0,1
32370,4535,15213,45837,68316,648377,150312,1901625,6539,39661,24675,0,0,0,0,0,0,0,0,0,1
16409,2138,8742,23544,35212,290784,73755,1092875,3147,19440,12178,0,0,0,0,0,0,0,0,0,1
29735,3035,10298,31988,50648,498357,144147,1287250,4880,39532,24357,0,0,0,0,0,0,0,0,0,1
30782,4228,13636,52000,67407,739671,144765,1704500,5739,38186,23973,0,0,0,0,0,0,0,0,0,1
1475103,164924,598336,1435343,2881975,20544140,7856436,75234125,252272,2259401,1327911,1712488,118535,46558,163936,17848,0,0,0,0,1
15439,2321,9648,29875,38168,320784,77729,1205875,3447,20781,12991,23682,0,0,0,0,0,0,0,0,1
10863115,171487,1421547,387751,1825308,57389677,87646472,175695125,1183391,25115450,14554917,4904901,173783,111680,270012,15415,0,0,0,0,1
16421,2260,7217,26333,35684,412340,73805,901875,3190,19456,12179,0,0,0,0,0,0,0,0,0,1
16408,2227,8452,25940,35412,356876,73749,1056500,3205,19439,12176,0,0,0,0,0,0,0,0,0,1
17027,2397,8343,27076,36838,349815,76922,1043000,3448,20615,12738,0,0,0,0,0,0,0,0,0,1
16269,2232,9376,25528,36049,311787,72805,1171375,3159,19312,12087,0,0,0,0,0,0,0,0,0,1
16306,2301,8324,25376,34625,311094,72952,1040500,3093,19348,12112,0,0,0,0,0,0,0,0,0,1
16323152603,83765054,227335414,72920,471598982,42295374216,66447483385,28422218939,174403851,17043904277,10801157780,76201017,27073445,158150396,83708916,1424,17054899162,3005,10807547920,56829697,1
16301,2135,9464,26934,35400,314753,72946,1183250,3212,19342,12109,0,0,0,0,0,0,0,0,0,1
16292,2138,9657,28542,35529,321127,72904,1207125,3291,19336,12103,0,0,0,0,0,0,0,0,0,1
10933016546,42340155,240387219,14049689,1298844567,43824267332,51290071329,30020222812,763748259,10698157368,6215220795,646060000,76767088,41081405,41277403,840071,11014195301,112890,6421357352,28386660,1
6978416694,29498333,177331672,2583070,1001757893,33495961002,31920702886,22173595083,413654297,7899901262,5115329136,551258687,43336140,189278854,29613225,33820,7973637640,6989425,5141072380,19996560,1
16466,2239,9382,27844,36728,311995,74099,1172750,3310,19630,12317,0,0,0,0,0,0,0,0,0,1
17339,2254,10121,29096,37218,336568,78472,1265250,3512,20996,13124,0,0,0,0,0,0,0,0,0,1
40428052,686338,2988730,1948177,10000309,231252425,248211359,374370951,5523803,78602486,44976679,20551960,1178827,537030,984515,126862,81752020,27697,44379093,588412,1
32101,4355,18310,55597,69285,608941,153738,2288750,6097,40376,25639,0,0,0,0,0,0,0,0,0,1
16621,2178,9045,26436,35422,300817,75115,1130625,3254,19772,12414,0,0,0,0,0,0,0,0,0,1
16280,2191,8360,23911,34473,299653,72869,1045250,3119,19327,12097,0,0,0,0,0,0,0,0,0,1
30258,3188,8636,35026,53024,613152,147115,1080125,5065,40506,24884,0,0,0,0,0,0,0,0,0,1
32363,4131,17949,52379,67783,646436,153146,2243500,6183,40904,25953,0,0,0,0,0,0,0,0,0,1
16259,2260,8229,23425,35452,307990,72765,1028625,3242,19295,12096,0,0,0,0,0,0,0,0,0,1
25398855,52801,26715304,16650579,116165996,4852916261,1074463905,3311396559,44873455,159359341,161726965,695729,38533365,402993,80575,5488,191232364,426,150664918,12089,1
9441182,426279,769640,1160133,5836441,77107719,62828135,96577625,1047839,16750984,9479586,3300703,228179,76508,0,0,0,0,0,0,1
7852,2316,8584,25886,36603,335914,77686,1072875,3499,20614,12878,23707,0,0,0,0,0,0,0,0,1
27819,4444,18873,57341,72240,627592,150951,2359125,6032,40004,25088,56925,0,0,0,0,0,0,0,0,1
170424665,13109028,3916507,1797848,9720916,713443639,544860535,495773479,4090994,97688366,64039563,1765813,276699,825045,15751453,33582,97770622,56914,61774856,23547,1
16322,2218,6561,25288,36537,387685,73028,820250,3300,19362,12116,0,0,0,0,0,0,0,0,0,1
16292,2245,9198,23432,35785,305975,72896,1150000,3246,19333,12106,0,0,0,0,0,0,0,0,0,1
16441,2089,6806,23486,35085,382091,73876,850875,3293,19468,12186,0,0,0,0,0,0,0,0,0,1
30788,3225,10540,32541,52608,540589,150335,1317625,5007,41355,25376,0,0,0,0,0,0,0,0,0,1
29449,3915,14668,49589,65265,594400,140393,1833875,5648,37725,23727,0,0,0,0,0,0,0,0,0,1
16745,2162,6644,26831,35013,380634,75985,830625,3270,19886,12485,0,0,0,0,0,0,0,0,0,1
1127441845,1441875,1414991771,913681159,6326966252,257686834482,165468596549,176848732834,2399011800,10899712133,9419401264,9865292,1742686529,19323057,383433,8370,11087161245,23623,9534799624,170578,1
201809,28515,97248,269702,486277,3770517,1034237,12156375,38849,273541,177301,0,0,0,0,0,0,0,0,0,1
16283,2294,9779,28491,35918,325133,72878,1222375,3237,19328,12112,0,0,0,0,0,0,0,0,0,1
543034,13116,30286,62048,242940,3774415,3171502,3786125,50256,879454,473434,196239,0,0,0,0,0,0,0,0,1
16649,2137,7073,26136,35594,372317,74827,884375,3353,19908,12499,0,0,0,0,0,0,0,0,0,1
17388,2348,9155,26654,37533,328324,79443,1144625,3492,21149,13093,0,0,0,0,0,0,0,0,0,1
7066123258,35640960,116504898,2606176,170792750,21664717721,30557685228,14551256227,286012923,7988014829,5229151432,454564431,11235122,25865896,35738132,56875,8170787837,10460,5356735900,24203763,1
16489,2246,6984,27061,35689,366794,74209,872750,3182,19657,12327,0,0,0,0,0,0,0,0,0,1
16414,2200,7344,24912,35946,422324,73752,918125,3369,19439,12181,0,0,0,0,0,0,0,0,0,1
16800,2328,9537,27321,37616,317170,75828,1192125,3426,20044,12574,0,0,0,0,0,0,0,0,0,1
31725,4307,16883,57492,69401,606803,150049,2110125,5761,39563,24792,0,0,0,0,0,0,0,0,0,1
16452,2208,10060,29210,35054,334550,73928,1257500,3218,19481,12198,0,0,0,0,0,0,0,0,0,1
11711649380,109451563,225359951,77222,527857150,41971539178,51920885798,28187431466,142320202,15471119269,9255109238,115325358,39439009,133460284,109413431,59153,15452895462,1659,9244371683,95815214,1
16304,2104,7226,22505,35456,352594,72942,903125,3339,19345,12106,0,0,0,0,0,0,0,0,0,1
17324,2191,10474,28758,36165,348288,78045,1308875,3514,20761,13023,0,0,0,0,0,0,0,0,0,1
6967120461,36113875,116385652,1625200,172920194,21937275505,30455923276,14551144825,289131202,7956070220,5192675325,449062747,12352980,25803467,36346383,40696,8050379749,9734,5256551662,23248703,1
2085233,46627,311656,228829,597813,10453349,12161958,38957125,251327,3276795,1912010,996216,43042,0,0,0,0,0,0,0,1
16355,2241,9061,26931,36588,301403,73208,1133125,3272,19414,12151,0,0,0,0,0,0,0,0,0,1
16308,2268,8803,24979,35475,305137,72948,1100625,3294,19342,12114,0,0,0,0,0,0,0,0,0,1
14221786,277460,2155851,738080,3569543,75644541,98012978,268915000,2009414,27447383,15664767,7807082,304843,228053,390030,20900,0,0,0,0,1
16277,2198,8083,30142,36089,345835,72854,1010125,3221,19325,12091,0,0,0,0,0,0,0,0,0,1
16410,2238,8880,24190,36050,295330,73772,1110125,3346,19446,12177,0,0,0,0,0,0,0,0,0,1
16926,2335,9505,25770,36686,316086,76286,1188125,3256,20352,12707,0,0,0,0,0,0,0,0,0,1
16286,2249,10295,25128,36260,342274,78893,1286750,3559,21114,13233,25422,0,0,0,0,0,0,0,0,1
7085530770,34445562,116309516,2960867,145327023,21538440248,30429524691,14526397434,289627828,7955017378,5226977420,436908391,11099387,21323270,34759648,55759,8158966488,11980,5366995918,23461124,1
16296,2164,8950,26606,34298,297645,72924,1118625,3249,19339,12106,0,0,0,0,0,0,0,0,0,1
16728,2129,9272,23409,33095,308386,75148,1159375,3121,19766,12356,0,0,0,0,0,0,0,0,0,1
16263,2185,8886,27712,35076,329315,72796,1110875,3107,19310,12091,0,0,0,0,0,0,0,0,0,1
16959,2195,8346,25969,37293,354733,76458,1043250,3356,20401,12739,0,0,0,0,0,0,0,0,0,1
6876194948,30740076,115868009,1278583,157144668,22111415235,30240024137,14482423210,298147131,7512134295,5024434278,533980641,14894614,28435284,30818476,23581,7519139070,3090,5031971770,22625258,1
18575,2558,10320,28907,39559,346606,83120,1289875,3565,21836,13742,0,0,0,0,0,0,0,0,0,1
8004739,321574,1414037,898732,3726962,47091993,46088822,177007250,1008544,12291655,6977208,1773311,230792,473627,270506,0,0,0,0,0,1
806679798,8490334,675812188,402157944,3092247926,123492206943,40366016252,84459362632,1156425486,5225110639,4865597216,31021074,924763114,11743702,10438509,88820,5074680433,68709,4788750830,151719,1
16773,2284,9526,27612,36924,316865,75761,1190875,3342,20025,12574,0,0,0,0,0,0,0,0,0,1
16280,2173,9278,25958,37224,312026,72842,1159625,3289,19321,12096,0,0,0,0,0,0,0,0,0,1
696179,18791,46627,111722,315250,5393577,3754337,5828625,60599,1033784,561854,0,0,0,0,0,0,0,0,0,1
16405,2165,9800,27237,35008,325866,73755,1224875,3303,19443,12165,0,0,0,0,0,0,0,0,0,1
16385,2104,8883,25571,33778,295391,73570,1110000,3190,19416,12164,0,0,0,0,0,0,0,0,0,1
39637,3071,10370,29392,49650,542670,206269,1296625,5032,56281,33800,0,0,0,0,0,0,0,0,0,1
16733,2177,8549,24929,34094,310628,75294,1068750,3367,19999,12551,0,0,0,0,0,0,0,0,0,1
31446,4313,18375,58064,70662,623461,148961,2297250,5978,39498,25122,32405,0,0,0,0,0,0,0,0,1
6632637513,37009335,114614200,1078841,163449764,21679905674,29372120136,14321898850,281639118,7680730493,4965226865,475692675,10946824,27419368,36943497,29356,7728112208,7940,5003439561,26343034,1
16459,2237,9023,25808,34670,299977,73948,1127750,3318,19484,12202,0,0,0,0,0,0,0,0,0,1
16291,2227,9605,28731,37253,319419,72900,1200625,3171,19337,12100,0,0,0,0,0,0,0,0,0,1
88555765,138346,52039718,8717944,414466995,9655814197,10045844567,6516058941,157867107,1063528770,659543977,600810,111274739,708685,41351,637,999183944,1166,641832165,10629,1
37966,4899,21279,62135,87975,707696,186581,2660000,8016,50370,30557,0,0,0,0,0,0,0,0,0,1
16283,2191,9249,26378,35081,307583,72888,1156375,3236,19331,12100,0,0,0,0,0,0,0,0,0,1
16638,2246,9324,25839,35509,310074,75188,1165750,3239,19790,12422,0,0,0,0,0,0,0,0,0,1
6966410229,35792097,116596367,2621715,140627700,21532370874,30228873437,14566251785,291079130,7896726112,5162209500,437436940,11325318,23538181,35879985,66216,8072862463,13856,5295421472,24174899,1
10130239,325820,2293328,1310725,4550452,97050198,116227772,287643081,2467895,33428824,19229102,9642387,333419,230904,434618,22101,0,0,0,0,1
29849,3058,10711,32193,48722,515208,145841,1338750,4775,39979,24549,0,0,0,0,0,0,0,0,0,1
16893,2282,9186,27799,37111,348039,76564,1148125,3334,20122,12634,0,0,0,0,0,0,0,0,0,1
17505,2355,9716,28889,37477,323068,79807,1214250,3439,21456,13281,0,0,0,0,0,0,0,0,0,1
16429,2150,9478,27369,35170,315207,73830,1184500,3303,19455,12192,0,0,0,0,0,0,0,0,0,1
16502,2235,9226,26950,36408,306835,74261,1153500,3204,19665,12342,0,0,0,0,0,0,0,0,0,1
401581,26305,110854,280961,443673,3802646,1470545,13857000,37703,395494,245760,297339,0,0,0,0,0,0,0,0,1
16487,2223,6168,25702,35387,400932,74184,770875,3326,19648,12325,0,0,0,0,0,0,0,0,0,1
17441938,308258,2548450,792428,3902847,84727728,103546478,317497200,2071187,29241156,16726252,8176482,281410,163071,340141,13872,29756833,1252,0,0,1
16284,2118,7064,26400,35289,431637,72877,882875,3204,19331,12092,0,0,0,0,0,0,0,0,0,1
16794,2338,9198,29726,37302,343689,75886,1149750,3358,20044,12593,0,0,0,0,0,0,0,0,0,1
17314,2277,8626,26597,37895,339396,78550,1078000,3391,20983,13069,0,0,0,0,0,0,0,0,0,1
16795,2268,9374,27381,35965,311714,74810,1171250,3299,19718,12302,0,0,0,0,0,0,0,0,0,1
16398,2339,9085,24441,35640,302220,73711,1136000,3294,19431,12165,0,0,0,0,0,0,0,0,0,1
29736255,58148,29547513,18457838,116110118,5391589664,1007209771,3699501951,46589672,151147701,140986492,371765,40441228,469765,82521,7418,229665338,2342,168748793,54899,1
29988,2660,8173,27130,43991,443374,153694,1022000,4398,41944,25074,0,0,0,0,0,0,0,0,0,1
61189,4020,19519,52935,65276,649143,306419,2439875,7562,84832,46798,0,0,0,0,0,0,0,0,0,1
31399,3186,10490,32366,51688,506091,153132,1311375,4982,42175,25595,0,0,0,0,0,0,0,0,0,1
13193,2261,9586,23495,38682,318749,77918,1198250,3574,20666,12920,23229,0,0,0,0,0,0,0,0,1
16303,1990,9187,24395,32811,305526,72944,1148375,3178,19344,12107,0,0,0,0,0,0,0,0,0,1
17553215,38023,647631,298367,827027,109173545,266141928,81700750,503182,61647089,42228604,201361,23364,202345,31434,3938,0,0,0,0,1
16294,2067,6947,28047,36091,398162,72930,868500,3289,19341,12099,0,0,0,0,0,0,0,0,0,1
16290,2165,9222,28429,35622,306631,72898,1152625,3230,19325,12113,0,0,0,0,0,0,0,0,0,1
8341794,341242,1463964,1109827,3947975,48918339,46681557,183871375,1026220,12440140,7067191,1880084,232177,460577,309143,9769,0,0,0,0,1
33218,4178,17451,51568,69046,580414,147722,2181625,6018,39127,24958,36633,0,0,0,0,0,0,0,0,1
16718,2291,7019,24058,35766,362978,75899,877125,3166,19861,12481,0,0,0,0,0,0,0,0,0,1
16641,2124,9300,25831,34034,309276,74792,1162500,3378,19889,12487,0,0,0,0,0,0,0,0,0,1
16273,2167,7116,26552,36391,366063,72820,889500,3367,19313,12093,0,0,0,0,0,0,0,0,0,1
